mode, epoch, average loss, defender utility,
training,4,0.549994729,-2.514863294,-2.440898895
validating,4,0.653880346,-2.538134956,-2.435556889
testing,4,0.201117277,-2.532765937,-2.536669016
training,5,0.200280579,-2.535142258,-2.575596333
validating,5,0.265449154,-2.523014212,-2.418076515
testing,5,0.132920074,-2.514517188,-2.362665176
training,6,0.130300627,-2.518234076,-2.635974884
validating,6,0.1523453,-2.487920523,-2.533613682
testing,6,0.167501652,-2.492200708,-2.439978361
mode, epoch, average loss, defender utility,
training,-1,0,-4.979750858,-4.490531921
validating,-1,0,-4.581557178,-7.07692337
testing,-1,0,-5.456227016,-6.705084324
training,0,1.837986183,-5.977000959,-6.047345638
validating,0,1.633162999,-5.873702145,-5.88663578
testing,0,1.727025086,-6.0458529,-6.103583336
training,1,1.80614044,-5.963225855,-6.118685722
validating,1,1.505412197,-5.831218529,-5.327975273
testing,1,1.514105755,-5.981365299,-5.741656303
training,2,1.326440195,-5.864211273,-5.818695068
validating,2,0.838268209,-6.040913773,-5.179801464
testing,2,0.423779732,-5.937045765,-7.528271675
training,3,0.765620889,-5.942283058,-6.378525257
validating,3,0.651209378,-6.059913063,-6.27178812
testing,3,0.119108659,-5.902052641,-4.825572014
training,4,0.575583802,-5.99404677,-6.183390617
validating,4,0.684650707,-6.386566353,-5.764830112
testing,4,0.083886391,-6.095627403,-5.748267651
training,5,0.417085103,-6.644899709,-6.963772774
validating,5,0.774656415,-6.983477879,-6.837160587
testing,5,0.130094355,-6.574638939,-6.413346291
training,6,0.355877209,-6.355263356,-6.697396755
validating,6,0.696058154,-7.214078045,-5.192891598
testing,6,0.082060724,-6.753969955,-7.08519268
training,7,0.328379922,-6.903973416,-6.998044014
validating,7,0.815938616,-6.964836216,-7.128920555
testing,7,0.179823691,-6.805732489,-6.928884029
training,8,0.302161396,-6.944057165,-7.047194958
validating,8,0.720778012,-7.061863422,-8.695525169
testing,8,0.117686957,-6.830172539,-7.223590851
training,9,0.263628054,-6.82478075,-7.120651722
validating,9,0.636133933,-7.016296196,-7.770657539
testing,9,0.08328622,-6.679284763,-7.196676731
training,10,0.283452276,-6.908811951,-6.478521824
validating,10,0.674654746,-6.693523884,-6.566271782
testing,10,0.143091708,-6.797186375,-7.127016544
training,11,0.269689296,-6.945529584,-7.61578989
validating,11,0.636090422,-6.925231743,-7.192432404
testing,11,0.109246713,-6.831009531,-7.358277798
training,12,0.255516224,-6.841544655,-7.371419907
validating,12,0.604198027,-7.126179028,-5.836566925
testing,12,0.101315457,-6.914751291,-7.646121025
training,13,0.233260085,-7.063695553,-6.859540939
validating,13,0.596850228,-6.866700459,-6.751070976
testing,13,0.105082029,-6.836038828,-6.124079704
training,14,0.238441077,-6.814334161,-6.983119488
validating,14,0.540674257,-6.722025776,-5.360579967
testing,14,0.08855744,-6.782470942,-6.407568455
training,15,0.200948261,-6.921181978,-6.622348785
validating,15,0.546104693,-6.811876392,-6.17208147
testing,15,0.096293551,-6.76633215,-6.455998421
training,16,0.201034439,-6.808321326,-6.900030136
validating,16,0.548827863,-6.814275169,-4.803894043
testing,16,0.109472424,-6.782742977,-5.579867363
training,17,0.244923963,-7.004356439,-6.902951241
validating,17,0.532528996,-6.770109558,-6.905488491
testing,17,0.098990184,-6.74808507,-7.168395042
training,18,0.194720834,-7.003089237,-6.772424221
validating,18,0.535546112,-6.860640526,-7.870401859
testing,18,0.109508544,-6.80919838,-6.766279697
training,19,0.183937309,-6.941105107,-7.017709732
validating,19,0.47166121,-6.878918552,-7.440873623
testing,19,0.084221822,-6.815043306,-5.392081738
mode, epoch, average loss, defender utility,
training,-1,0,-4.376869195,-4.04630518
validating,-1,0,-4.288231707,-4.928310394
testing,-1,0,-4.144244862,-4.320652008
training,0,2.629137421,-4.909543664,-4.871423244
validating,0,2.80893507,-4.977388954,-4.820633888
testing,0,2.605722499,-4.860085249,-4.575600147
training,1,2.541564335,-4.853725134,-4.747663975
validating,1,2.40209322,-4.74526701,-4.985690117
testing,1,2.213580728,-4.648766184,-4.678682804
training,2,1.44321691,-4.721396433,-4.551624775
validating,2,0.886749816,-5.626737595,-4.920648098
testing,2,0.835706383,-5.113650322,-5.512931347
training,3,1.029654593,-5.046344321,-4.851014137
validating,3,0.903252459,-5.25136261,-6.23385334
testing,3,0.839094013,-4.718846917,-4.404492378
training,4,1.002942755,-5.192878287,-4.944515228
validating,4,0.857256007,-5.298187256,-6.174710274
testing,4,0.801775271,-4.862544823,-4.705695629
training,5,0.999729003,-5.045999289,-4.523491383
validating,5,0.873851562,-5.224354458,-5.502913475
testing,5,0.808463353,-4.692062426,-4.588506222
training,6,0.98293317,-5.015159607,-5.135414124
validating,6,0.841963339,-5.248611641,-5.922287941
testing,6,0.781257468,-4.814493752,-5.426400661
training,7,0.958929985,-5.032894795,-4.993301868
validating,7,0.806281614,-5.277042484,-6.049755573
testing,7,0.751041681,-4.83110137,-5.40465641
training,8,0.95743287,-4.875338364,-4.99454689
validating,8,0.784987879,-5.270841694,-5.395280361
testing,8,0.730149752,-4.546632004,-4.640542507
training,9,0.933225986,-4.853401927,-5.048844814
validating,9,0.744007468,-5.303959656,-3.693624496
testing,9,0.695603198,-4.577514386,-5.605668068
training,10,0.906014814,-4.829191296,-4.805235386
validating,10,0.76107347,-5.193820286,-6.489500523
testing,10,0.698193783,-4.500265455,-5.398891449
training,11,0.879641533,-4.730762448,-4.738643646
validating,11,0.733172965,-4.783046818,-5.73615551
testing,11,0.668760091,-4.485308027,-4.934830666
training,12,0.862391428,-4.810950702,-5.299710274
validating,12,0.692141449,-4.755980873,-4.150897026
testing,12,0.626126331,-4.456583929,-4.437947273
training,13,0.787239865,-4.470005206,-4.094367981
validating,13,0.621582115,-4.775851154,-5.916007042
testing,13,0.561543947,-4.492487597,-4.716805458
training,14,0.73789346,-4.605581549,-4.785555363
validating,14,0.514473999,-4.861371326,-4.650800228
testing,14,0.469464046,-4.618810034,-4.109368324
training,15,0.674707982,-4.687009035,-5.150535583
validating,15,0.479268968,-4.772798824,-4.931263447
testing,15,0.423949748,-4.53785162,-3.978404522
training,16,0.661671442,-4.572772353,-3.963595629
validating,16,0.393272054,-4.831509781,-4.361386299
testing,16,0.359340581,-4.735989356,-4.362575054
training,17,0.625833771,-4.798750203,-5.166491032
validating,17,0.303612912,-4.954959774,-5.922097683
testing,17,0.284061208,-4.88772831,-4.398142338
training,18,0.538539913,-4.662628351,-4.025118351
validating,18,0.339308965,-4.712404919,-3.815119267
testing,18,0.282370266,-4.585358,-4.336123943
training,19,0.490708299,-4.624576671,-4.682172298
validating,19,0.22996527,-4.888403893,-4.225511074
testing,19,0.199352387,-4.701654029,-4.374518394
mode, epoch, average loss, defender utility,
training,-1,0,-4.376869195,-4.04630518
validating,-1,0,-4.288231707,-4.928310394
testing,-1,0,-4.144244862,-4.320652008
training,0,2.629137421,-4.909543664,-4.871423244
validating,0,2.80893507,-4.977388954,-4.820633888
testing,0,2.605722499,-4.860085249,-4.575600147
training,1,2.541564335,-4.853725134,-4.747663975
validating,1,2.40209322,-4.74526701,-4.985690117
testing,1,2.213580728,-4.648766184,-4.678682804
training,2,1.44321691,-4.721396433,-4.551624775
validating,2,0.886749816,-5.626737595,-4.920648098
testing,2,0.835706383,-5.113650322,-5.512931347
training,3,1.029654593,-5.046344321,-4.851014137
validating,3,0.903252459,-5.25136261,-6.23385334
testing,3,0.839094013,-4.718846917,-4.404492378
training,4,1.002942755,-5.192878287,-4.944515228
validating,4,0.857256007,-5.298187256,-6.174710274
testing,4,0.801775271,-4.862544823,-4.705695629
training,5,0.999729003,-5.045999289,-4.523491383
validating,5,0.873851562,-5.224354458,-5.502913475
testing,5,0.808463353,-4.692062426,-4.588506222
training,6,0.98293317,-5.015159607,-5.135414124
validating,6,0.841963339,-5.248611641,-5.922287941
testing,6,0.781257468,-4.814493752,-5.426400661
training,7,0.958929985,-5.032894795,-4.993301868
validating,7,0.806281614,-5.277042484,-6.049755573
testing,7,0.751041681,-4.83110137,-5.40465641
training,8,0.95743287,-4.875338364,-4.99454689
validating,8,0.784987879,-5.270841694,-5.395280361
testing,8,0.730149752,-4.546632004,-4.640542507
training,9,0.933225986,-4.853401927,-5.048844814
validating,9,0.744007468,-5.303959656,-3.693624496
testing,9,0.695603198,-4.577514386,-5.605668068
training,10,0.906014814,-4.829191296,-4.805235386
validating,10,0.76107347,-5.193820286,-6.489500523
testing,10,0.698193783,-4.500265455,-5.398891449
training,11,0.879641533,-4.730762448,-4.738643646
validating,11,0.733172965,-4.783046818,-5.73615551
testing,11,0.668760091,-4.485308027,-4.934830666
training,12,0.862391428,-4.810950702,-5.299710274
validating,12,0.692141449,-4.755980873,-4.150897026
testing,12,0.626126331,-4.456583929,-4.437947273
training,13,0.787239865,-4.470005206,-4.094367981
validating,13,0.621582115,-4.775851154,-5.916007042
testing,13,0.561543947,-4.492487597,-4.716805458
training,14,0.73789346,-4.605581549,-4.785555363
validating,14,0.514473999,-4.861371326,-4.650800228
testing,14,0.469464046,-4.618810034,-4.109368324
training,15,0.674707982,-4.687009035,-5.150535583
validating,15,0.479268968,-4.772798824,-4.931263447
testing,15,0.423949748,-4.53785162,-3.978404522
training,16,0.661671442,-4.572772353,-3.963595629
validating,16,0.393272054,-4.831509781,-4.361386299
testing,16,0.359340581,-4.735989356,-4.362575054
training,17,0.625833771,-4.798750203,-5.166491032
validating,17,0.303612912,-4.954959774,-5.922097683
testing,17,0.284061208,-4.88772831,-4.398142338
training,18,0.538539913,-4.662628351,-4.025118351
validating,18,0.339308965,-4.712404919,-3.815119267
testing,18,0.282370266,-4.585358,-4.336123943
training,19,0.490708299,-4.624576671,-4.682172298
validating,19,0.22996527,-4.888403893,-4.225511074
testing,19,0.199352387,-4.701654029,-4.374518394
mode, epoch, average loss, defender utility,
training,-1,0,-4.375285012,-4.045404911
validating,-1,0,-4.288259411,-4.928674221
testing,-1,0,-4.144245577,-4.320709229
training,0,2.6291374,-4.909481743,-4.871455193
validating,0,2.808934879,-4.977270889,-4.820677757
testing,0,2.605722284,-4.85995779,-4.576380253
training,1,2.541565037,-4.853560216,-4.747004986
validating,1,2.402095795,-4.744969082,-4.985197544
testing,1,2.21358285,-4.648604822,-4.678828239
training,2,1.443217979,-4.721506105,-4.556548119
validating,2,0.886745191,-5.626731014,-4.92061615
testing,2,0.835701853,-5.113626719,-5.512708664
training,3,1.029654665,-5.046402223,-4.849553108
validating,3,0.90325191,-5.251361752,-6.233851433
testing,3,0.839089245,-4.718857622,-4.404479027
training,4,1.002942465,-5.192896938,-4.944538116
validating,4,0.857253861,-5.298273849,-6.174835205
testing,4,0.801773447,-4.86216259,-4.705856323
training,5,0.999730994,-5.046154308,-4.523652077
validating,5,0.873845792,-5.224410629,-5.502437592
testing,5,0.808462995,-4.692153406,-4.588452339
training,6,0.982939756,-5.01511693,-5.135304928
validating,6,0.84196918,-5.248667908,-5.922031879
testing,6,0.78126567,-4.814457178,-5.426380634
training,7,0.958937684,-5.032820225,-4.997145176
validating,7,0.806300318,-5.27703371,-6.048436165
testing,7,0.751058286,-4.831102538,-5.404613495
training,8,0.957436018,-4.875168065,-4.994809151
validating,8,0.784998834,-5.270894432,-5.39514637
testing,8,0.730156618,-4.546680212,-4.640528202
training,9,0.933236008,-4.85350444,-5.048598766
validating,9,0.74401983,-5.303782272,-3.694786787
testing,9,0.695613939,-4.57746532,-5.605418205
training,10,0.906001696,-4.829205656,-4.805123806
validating,10,0.761099827,-5.192892456,-6.489979744
testing,10,0.69821021,-4.500187087,-5.398821354
training,11,0.879590343,-4.730441291,-4.738013268
validating,11,0.733129942,-4.783007717,-5.736089706
testing,11,0.668712872,-4.485189247,-4.93459177
training,12,0.862316954,-4.813783462,-5.29531002
validating,12,0.692070246,-4.755917835,-4.150975227
testing,12,0.626057857,-4.456261802,-4.438335896
training,13,0.787149768,-4.469992174,-4.094398022
validating,13,0.621439481,-4.775998497,-5.916224957
testing,13,0.561407,-4.49271884,-4.716853142
training,14,0.737829069,-4.605632094,-4.785685062
validating,14,0.514345908,-4.861368179,-4.650635719
testing,14,0.469343227,-4.61887188,-4.109210491
training,15,0.674591026,-4.687027993,-5.150540352
validating,15,0.479106164,-4.773032761,-4.931725025
testing,15,0.423803037,-4.537950587,-3.97803688
training,16,0.661470842,-4.573718561,-3.960854292
validating,16,0.393177581,-4.831673241,-4.361451149
testing,16,0.359286949,-4.736109185,-4.362397194
training,17,0.625809042,-4.799366951,-5.166130066
validating,17,0.303539157,-4.955014801,-5.922225952
testing,17,0.284003618,-4.887844014,-4.398110867
training,18,0.538524036,-4.662114143,-4.024930477
validating,18,0.339250898,-4.712411499,-3.814759731
testing,18,0.282283196,-4.585453343,-4.336007595
training,19,0.490679715,-4.623578555,-4.677965164
validating,19,0.229908061,-4.888430977,-4.22559166
testing,19,0.199300769,-4.701693273,-4.374539852
mode, epoch, average loss, defender utility,
training,-1,0,-4.375285012,-4.045404911
validating,-1,0,-4.288259411,-4.928674221
testing,-1,0,-4.144245577,-4.320709229
training,0,2.6291374,-4.909481743,-4.871455193
validating,0,2.808934879,-4.977270889,-4.820677757
testing,0,2.605722284,-4.85995779,-4.576380253
training,1,2.541565037,-4.853560216,-4.747004986
validating,1,2.402095795,-4.744969082,-4.985197544
testing,1,2.21358285,-4.648604822,-4.678828239
training,2,1.443217979,-4.721506105,-4.556548119
validating,2,0.886745191,-5.626731014,-4.92061615
testing,2,0.835701853,-5.113626719,-5.512708664
training,3,1.029654665,-5.046402223,-4.849553108
validating,3,0.90325191,-5.251361752,-6.233851433
testing,3,0.839089245,-4.718857622,-4.404479027
training,4,1.002942465,-5.192896938,-4.944538116
validating,4,0.857253861,-5.298273849,-6.174835205
testing,4,0.801773447,-4.86216259,-4.705856323
training,5,0.999730994,-5.046154308,-4.523652077
validating,5,0.873845792,-5.224410629,-5.502437592
testing,5,0.808462995,-4.692153406,-4.588452339
training,6,0.982939756,-5.01511693,-5.135304928
validating,6,0.84196918,-5.248667908,-5.922031879
testing,6,0.78126567,-4.814457178,-5.426380634
training,7,0.958937684,-5.032820225,-4.997145176
validating,7,0.806300318,-5.27703371,-6.048436165
testing,7,0.751058286,-4.831102538,-5.404613495
training,8,0.957436018,-4.875168065,-4.994809151
validating,8,0.784998834,-5.270894432,-5.39514637
testing,8,0.730156618,-4.546680212,-4.640528202
training,9,0.933236008,-4.85350444,-5.048598766
validating,9,0.74401983,-5.303782272,-3.694786787
testing,9,0.695613939,-4.57746532,-5.605418205
training,10,0.906001696,-4.829205656,-4.805123806
validating,10,0.761099827,-5.192892456,-6.489979744
testing,10,0.69821021,-4.500187087,-5.398821354
training,11,0.879590343,-4.730441291,-4.738013268
validating,11,0.733129942,-4.783007717,-5.736089706
testing,11,0.668712872,-4.485189247,-4.93459177
training,12,0.862316954,-4.813783462,-5.29531002
validating,12,0.692070246,-4.755917835,-4.150975227
testing,12,0.626057857,-4.456261802,-4.438335896
training,13,0.787149768,-4.469992174,-4.094398022
validating,13,0.621439481,-4.775998497,-5.916224957
testing,13,0.561407,-4.49271884,-4.716853142
training,14,0.737829069,-4.605632094,-4.785685062
validating,14,0.514345908,-4.861368179,-4.650635719
testing,14,0.469343227,-4.61887188,-4.109210491
training,15,0.674591026,-4.687027993,-5.150540352
validating,15,0.479106164,-4.773032761,-4.931725025
testing,15,0.423803037,-4.537950587,-3.97803688
training,16,0.661470842,-4.573718561,-3.960854292
validating,16,0.393177581,-4.831673241,-4.361451149
testing,16,0.359286949,-4.736109185,-4.362397194
training,17,0.625809042,-4.799366951,-5.166130066
validating,17,0.303539157,-4.955014801,-5.922225952
testing,17,0.284003618,-4.887844014,-4.398110867
training,18,0.538524036,-4.662114143,-4.024930477
validating,18,0.339250898,-4.712411499,-3.814759731
testing,18,0.282283196,-4.585453343,-4.336007595
training,19,0.490679715,-4.623578555,-4.677965164
validating,19,0.229908061,-4.888430977,-4.22559166
testing,19,0.199300769,-4.701693273,-4.374539852
mode, epoch, average loss, defender utility,
training,-1,0,-2.580397374,-2.249620914
validating,-1,0,-2.539377213,-2.48856473
testing,-1,0,-2.575354171,-2.834682465
training,0,1.601575071,-2.549884476,-2.533671618
validating,0,2.302769136,-2.559567165,-2.730295181
testing,0,1.411454487,-2.562132716,-2.433356762
training,1,1.598678109,-2.54931176,-2.524750471
validating,1,2.288063383,-2.556805086,-2.576105833
testing,1,1.398990798,-2.559554553,-2.710318089
training,2,1.527278706,-2.533954879,-2.538981915
validating,2,2.085799551,-2.520854139,-2.403623104
testing,2,1.22121942,-2.521231508,-2.464278936
training,3,1.157615164,-2.489776359,-2.508749008
validating,3,1.414761424,-2.499663115,-2.567263603
testing,3,0.666791189,-2.489714122,-2.522483826
training,4,0.550005152,-2.514611592,-2.460128784
validating,4,0.653813708,-2.538131142,-2.705940485
testing,4,0.201151276,-2.532788515,-2.57975769
training,5,0.214303686,-2.529247393,-2.542658091
validating,5,0.226169312,-2.511169481,-2.284470797
testing,5,0.143427891,-2.508004093,-2.4611516
training,6,0.13878737,-2.514504875,-2.414997339
validating,6,0.170788741,-2.491926575,-2.437594891
testing,6,0.161323845,-2.495585608,-2.647984028
